CTE;Status;Empresa A;Empresa B;Motorista A;Motorista B;Dif Empresa;Dif Motorista;Maior Diferença;Margem B;Página A;Página B
2666;Divergente;16486.2;16486.2;17121.11;16999.9;0.0;121.21;121.21;;14.0;41.0
2667;OK por arredondamento;9488.6;9488.6;9854.16;9853.91;0.0;0.25;0.25;;14.0;41.0
2668;OK por arredondamento;9393.6;9393.6;9755.5;9755.25;0.0;0.25;0.25;;14.0;42.0
2669;OK por arredondamento;8377.6;8377.6;8699.89;8700.14;0.0;-0.25;0.25;;14.0;42.0
2670;OK por arredondamento;7915.6;7915.6;8220.46;8220.35;0.0;0.11;0.11;;14.0;42.0
2671;OK por arredondamento;715.4;715.4;742.95;742.94;0.0;0.01;0.01;;14.0;42.0
2672;OK;20144.8;20144.8;20920.37;20920.37;0.0;0.0;0.0;;14.0;42.0
2673;OK por arredondamento;16735.6;16735.6;17380.12;17379.92;0.0;0.2;0.2;;14.0;42.0
2674;OK por arredondamento;24327.0;24327.0;25263.83;25263.59;0.0;0.24;0.24;;14.0;42.0
2675;Divergente;6963.4;6963.4;6643.46;7231.49;0.0;-588.03;588.03;;14.0;42.0
2676;OK por arredondamento;13393.1;13393.1;13908.61;13908.73;0.0;-0.12;0.12;;14.0;42.0
2677;OK por arredondamento;9503.8;9503.8;9869.95;9869.7;0.0;0.25;0.25;;14.0;42.0
2678;OK por arredondamento;11867.5;11867.5;12324.64;12324.4;0.0;0.24;0.24;;14.0;42.0
2679;Faltante no B;26588.23;;23729.23;;26588.23;23729.23;26588.23;;14.0;
2680;Divergente;4904.0;4904.0;4781.4;5092.8;0.0;-311.4;311.4;;14.0;42.0
2681;OK por arredondamento;9234.0;9234.0;9589.75;9589.51;0.0;0.24;0.24;;14.0;42.0
2682;OK por arredondamento;9443.0;9443.0;9806.8;9806.56;0.0;0.24;0.24;;14.0;42.0
2683;OK por arredondamento;9427.8;9427.8;9791.02;9790.77;0.0;0.25;0.25;;14.0;42.0
2684;OK por arredondamento;8407.0;8407.0;8730.79;8730.67;0.0;0.12;0.12;;14.0;42.0
2685;Divergente;16512.25;16512.25;17054.38;17147.97;0.0;-93.59;93.59;;14.0;42.0
2686;OK;16544.4;16544.4;17181.36;17181.36;0.0;0.0;0.0;;14.0;42.0
2687;OK por arredondamento;12958.5;12958.5;13457.28;13457.4;0.0;-0.12;0.12;;14.0;42.0
2688;OK por arredondamento;24214.8;24214.8;25147.31;25147.07;0.0;0.24;0.24;;14.0;43.0
2689;OK por arredondamento;19480.5;19480.5;20230.75;20230.5;0.0;0.25;0.25;;14.0;43.0
2690;OK por arredondamento;13663.4;13663.4;14189.31;14189.44;0.0;-0.13;0.13;;14.0;43.0
2691;OK;13130.0;13130.0;13635.51;13635.51;0.0;0.0;0.0;;14.0;43.0
2692;OK por arredondamento;6102.25;6102.25;6337.27;6337.19;0.0;0.08;0.08;;15.0;43.0
2693;OK por arredondamento;15801.5;15801.5;16409.76;16409.86;0.0;-0.1;0.1;;15.0;43.0
2694;OK por arredondamento;9260.6;9260.6;9617.38;9617.13;0.0;0.25;0.25;;15.0;43.0
2695;OK;12859.6;12859.6;13354.69;13354.69;0.0;0.0;0.0;;15.0;43.0
2696;OK por arredondamento;2756.25;2756.25;2862.41;2862.37;0.0;0.04;0.04;;15.0;43.0
2697;OK;10400.0;10400.0;10800.4;10800.4;0.0;0.0;0.0;;15.0;43.0
2698;Divergente;6876.45;6876.45;6560.51;7141.19;0.0;-580.68;580.68;;15.0;43.0
2699;OK;9617.4;9617.4;9987.67;9987.67;0.0;0.0;0.0;;15.0;43.0
2700;OK;12922.0;12922.0;13419.5;13419.5;0.0;0.0;0.0;;15.0;43.0
2701;OK;12875.2;12875.2;13370.9;13370.9;0.0;0.0;0.0;;15.0;43.0
2702;OK;12818.0;12818.0;13311.49;13311.49;0.0;0.0;0.0;;15.0;43.0
2703;Faltante no B;23069.2;;24935.45;;23069.2;24935.45;24935.45;;15.0;
2704;Faltante no B;19139.4;;20687.35;;19139.4;20687.35;20687.35;;15.0;
2705;Faltante no B;17757.6;;19193.79;;17757.6;19193.79;19193.79;;15.0;
2706;OK por arredondamento;14926.45;14926.45;15501.02;15501.12;0.0;-0.1;0.1;;15.0;44.0
2707;Faltante no B;23784.6;;25708.24;;23784.6;25708.24;25708.24;;15.0;
2708;Faltante no B;18659.2;;20168.31;;18659.2;20168.31;20168.31;;15.0;
2709;Faltante no B;24010.0;;25952.36;;24010.0;25952.36;25952.36;;15.0;
2710;Divergente;4993.8;4993.8;4874.9;4993.8;0.0;-118.9;118.9;;15.0;44.0
2711;OK por arredondamento;14859.6;14859.6;15431.95;15431.69;0.0;0.26;0.26;;15.0;43.0
2712;OK por arredondamento;14473.9;14473.9;15031.39;15031.14;0.0;0.25;0.25;;15.0;43.0
2713;OK por arredondamento;9564.6;9564.6;9933.09;9932.84;0.0;0.25;0.25;;15.0;43.0
2714;Divergente;9477.2;9477.2;9842.32;8871.39;0.0;970.93;970.93;;15.0;43.0
2716;Divergente;17309.6;15232.45;15003.49;16203.13;2077.15;-1199.64;2077.15;;15.0;43.0
2717;OK por arredondamento;20740.0;20740.0;21538.37;21538.49;0.0;-0.12;0.12;;15.0;44.0
2718;OK por arredondamento;12992.98;12992.98;13493.16;13493.21;0.0;-0.05;0.05;;15.0;44.0
2719;OK por arredondamento;9704.3;9704.3;10077.82;10077.92;0.0;-0.1;0.1;;15.0;44.0
2720;OK por arredondamento;12963.5;12963.5;13462.71;13462.59;0.0;0.12;0.12;;15.0;44.0
2721;Divergente;4804.0;4804.0;4683.9;4988.95;0.0;-305.05;305.05;;15.0;44.0
2722;OK por arredondamento;12918.75;12918.75;13416.0;13416.12;0.0;-0.12;0.12;;15.0;44.0
2723;OK por arredondamento;19324.8;19324.8;20068.9;20068.8;0.0;0.1;0.1;;15.0;44.0
2724;OK por arredondamento;13087.25;13087.25;13591.23;13591.11;0.0;0.12;0.12;;15.0;44.0
2725;OK por arredondamento;9519.0;9519.0;9885.73;9885.48;0.0;0.25;0.25;;15.0;44.0
2726;Divergente;6630.75;6630.75;6346.58;6886.03;0.0;-539.45;539.45;;15.0;44.0
2727;OK por arredondamento;4988.0;4988.0;5180.21;5180.04;0.0;0.17;0.17;;15.0;44.0
2728;Divergente;9718.0;9718.0;9596.53;10092.14;0.0;-495.61;495.61;;15.0;44.0
2729;OK por arredondamento;13403.7;13403.7;13919.62;13919.74;0.0;-0.12;0.12;;15.0;44.0
2732;OK por arredondamento;20347.6;20347.6;21131.22;21130.98;0.0;0.24;0.24;;15.0;44.0
2733;OK;12526.8;12526.8;13009.08;13009.08;0.0;0.0;0.0;;15.0;44.0
2734;OK;10171.2;10171.2;10562.79;10562.79;0.0;0.0;0.0;;15.0;44.0
2735;OK por arredondamento;19562.4;19562.4;20315.65;20315.55;0.0;0.1;0.1;;15.0;44.0
2736;OK por arredondamento;9120.0;9120.0;9471.36;9471.12;0.0;0.24;0.24;;15.0;44.0
2737;Divergente;15999.75;15999.75;15749.69;16615.74;0.0;-866.05;866.05;;15.0;45.0
2738;OK;12727.0;12727.0;13216.99;13216.99;0.0;0.0;0.0;;15.0;45.0
2739;OK;12864.8;12864.8;13360.09;13360.09;0.0;0.0;0.0;;15.0;45.0
2740;OK;13119.6;13119.6;13624.7;13624.7;0.0;0.0;0.0;;15.0;45.0
2741;OK por arredondamento;16545.75;16545.75;17182.63;17182.76;0.0;-0.13;0.13;;15.0;45.0
2742;OK;13226.2;13226.2;13735.41;13735.41;0.0;0.0;0.0;;15.0;45.0
2743;OK por arredondamento;17983.0;17983.0;18675.09;18675.35;0.0;-0.26;0.26;;15.0;45.0
2744;OK;13111.8;13111.8;13616.6;13616.6;0.0;0.0;0.0;;15.0;45.0
2745;OK por arredondamento;16438.5;16438.5;17071.26;17071.38;0.0;-0.12;0.12;;15.0;45.0
2746;OK;13098.8;13098.8;13603.1;13603.1;0.0;0.0;0.0;;15.0;45.0
2747;OK;14499.4;14499.4;15057.63;15057.63;0.0;0.0;0.0;;15.0;45.0
2748;OK;12773.8;12773.8;13265.59;13265.59;0.0;0.0;0.0;;15.0;45.0
2749;OK por arredondamento;16448.25;16448.25;17081.38;17081.51;0.0;-0.13;0.13;;15.0;45.0
2750;OK;22908.0;22908.0;23789.96;23789.96;0.0;0.0;0.0;;15.0;45.0
2751;OK por arredondamento;9340.4;9340.4;9700.25;9700.0;0.0;0.25;0.25;;15.0;45.0
2753;OK por arredondamento;14582.4;14582.4;15144.06;15143.82;0.0;0.24;0.24;;15.0;45.0
2754;Divergente;13187.2;13187.2;0.0;13694.91;0.0;-13694.91;13694.91;;15.0;45.0
2755;OK por arredondamento;9359.4;9359.4;9719.98;9719.74;0.0;0.24;0.24;;16.0;45.0
2756;Divergente;13161.2;13161.2;0.0;13667.9;0.0;-13667.9;13667.9;;16.0;45.0
2757;OK por arredondamento;9519.0;9519.0;9885.73;9885.48;0.0;0.25;0.25;;16.0;45.0
2758;Divergente;13005.2;13005.2;0.0;13505.9;0.0;-13505.9;13505.9;;16.0;46.0
2759;OK;22300.8;22300.8;23159.38;23159.38;0.0;0.0;0.0;;16.0;46.0
2760;Divergente;7432.0;7432.0;7339.1;7718.13;0.0;-379.03;379.03;;16.0;46.0
2761;Divergente;13145.6;13145.6;0.0;13651.71;0.0;-13651.71;13651.71;;16.0;46.0
2762;Divergente;13109.2;13109.2;0.0;13613.9;0.0;-13613.9;13613.9;;16.0;46.0
2763;Divergente;13286.0;13286.0;0.0;13797.51;0.0;-13797.51;13797.51;;16.0;46.0
2764;OK por arredondamento;26114.0;26114.0;27119.15;27119.39;0.0;-0.24;0.24;;16.0;46.0
2765;OK por arredondamento;4790.8;4790.8;4975.41;4975.25;0.0;0.16;0.16;;16.0;46.0
2766;OK por arredondamento;11752.5;11752.5;12205.21;12204.97;0.0;0.24;0.24;;16.0;46.0
2767;OK por arredondamento;12007.5;12007.5;12470.03;12469.79;0.0;0.24;0.24;;16.0;48.0
2768;OK;11302.8;11302.8;11737.96;11737.96;0.0;0.0;0.0;;16.0;46.0
2769;OK;22264.0;22264.0;23121.16;23121.16;0.0;0.0;0.0;;16.0;46.0
2770;OK por arredondamento;2065.4;2065.4;2144.91;2144.92;0.0;-0.01;0.01;;16.0;48.0
2772;Divergente;9472.0;9472.0;9353.6;9836.67;0.0;-483.07;483.07;;16.0;46.0
2773;OK;14140.0;14140.0;14684.39;14684.39;0.0;0.0;0.0;;16.0;46.0
2774;OK;2064.33;2064.33;2143.8;2143.8;0.0;0.0;0.0;;16.0;48.0
2776;Divergente;12720.89;12720.89;13210.73;13790.22;0.0;-579.49;579.49;;16.0;48.0
2777;OK por arredondamento;24225.0;24225.0;25157.9;25157.66;0.0;0.24;0.24;;16.0;46.0
2778;OK por arredondamento;19346.55;19346.55;20091.3;20091.39;0.0;-0.09;0.09;;16.0;46.0
2779;OK por arredondamento;18988.2;18988.2;19719.34;19719.25;0.0;0.09;0.09;;16.0;46.0
2780;OK;14403.2;14403.2;14957.72;14957.72;0.0;0.0;0.0;;16.0;46.0
2781;Divergente;9740.0;9740.0;9618.25;10114.99;0.0;-496.74;496.74;;16.0;46.0
2782;OK por arredondamento;24184.2;24184.2;25115.53;25115.29;0.0;0.24;0.24;;16.0;46.0
2784;OK;13166.4;13166.4;13673.31;13673.31;0.0;0.0;0.0;;16.0;46.0
2786;Divergente;5002.2;5002.2;4883.1;5194.78;0.0;-311.68;311.68;;16.0;47.0
2787;OK por arredondamento;24285.45;24285.45;25220.32;25220.44;0.0;-0.12;0.12;;16.0;47.0
2788;OK por arredondamento;23725.2;23725.2;24638.85;24638.62;0.0;0.23;0.23;;16.0;47.0
2790;OK por arredondamento;11415.0;11415.0;11854.71;11854.48;0.0;0.23;0.23;;16.0;47.0
2791;OK por arredondamento;11492.5;11492.5;11935.19;11934.96;0.0;0.23;0.23;;16.0;47.0
2792;OK por arredondamento;5336.0;5336.0;5541.62;5541.44;0.0;0.18;0.18;;16.0;47.0
2793;Divergente;6490.8;6490.8;6370.6;6740.7;0.0;-370.1;370.1;;16.0;47.0
2794;Divergente;9632.0;9632.0;9511.6;10002.83;0.0;-491.23;491.23;;16.0;47.0
2795;Divergente;6415.2;6415.2;6296.4;6662.19;0.0;-365.79;365.79;;16.0;47.0
2796;Divergente;3094.0;3094.0;3016.65;3213.12;0.0;-196.47;196.47;;16.0;47.0
2797;OK;14146.0;14146.0;14690.62;14690.62;0.0;0.0;0.0;;16.0;47.0
2798;Divergente;9738.0;9738.0;9616.28;10112.91;0.0;-496.63;496.63;;16.0;47.0
2799;OK;12701.0;12701.0;13189.99;13189.99;0.0;0.0;0.0;;16.0;47.0
2800;OK por arredondamento;19124.35;19124.35;19860.54;19860.64;0.0;-0.1;0.1;;16.0;47.0
2801;OK por arredondamento;9511.4;9511.4;9877.84;9877.59;0.0;0.25;0.25;;16.0;47.0
2802;OK por arredondamento;21233.4;21233.4;22051.13;22050.89;0.0;0.24;0.24;;16.0;47.0
2803;Divergente;12922.8;12922.8;13291.3;13420.33;0.0;-129.03;129.03;;16.0;47.0
2804;OK por arredondamento;9382.2;9382.2;9743.66;9743.41;0.0;0.25;0.25;;16.0;47.0
2805;OK por arredondamento;10096.8;10096.8;10485.77;10485.53;0.0;0.24;0.24;;16.0;47.0
2806;OK por arredondamento;9739.8;9739.8;10115.01;10114.78;0.0;0.23;0.23;;16.0;47.0
2808;Divergente;1350.0;1350.0;1350.0;1401.97;0.0;-51.97;51.97;;16.0;48.0
2809;Divergente;8582.15;8582.15;8187.84;8912.56;0.0;-724.72;724.72;;16.0;48.0
2810;Divergente;12251.2;12251.2;12722.87;12476.29;0.0;246.58;246.58;;16.0;48.0
2811;Divergente;11183.2;11183.2;11613.75;11388.66;0.0;225.09;225.09;;16.0;48.0
2812;Divergente;16919.76;16919.76;17402.07;17571.17;0.0;-169.1;169.1;;16.0;48.0
2813;OK por arredondamento;9298.6;9298.6;9656.84;9656.6;0.0;0.24;0.24;;16.0;48.0
2814;OK por arredondamento;24398.4;24398.4;25337.98;25337.74;0.0;0.24;0.24;;16.0;48.0
2815;OK por arredondamento;9458.2;9458.2;9822.59;9822.34;0.0;0.25;0.25;;16.0;48.0
2816;OK por arredondamento;9218.8;9218.8;9573.97;9573.72;0.0;0.25;0.25;;16.0;48.0
2817;OK;13972.4;13972.4;14510.34;14510.34;0.0;0.0;0.0;;16.0;48.0
2819;OK;13898.0;13898.0;14433.07;14433.07;0.0;0.0;0.0;;16.0;48.0
2820;OK;17149.6;17149.6;17809.86;17809.86;0.0;0.0;0.0;;16.0;48.0
2821;OK;10290.8;10290.8;10687.0;10687.0;0.0;0.0;0.0;;17.0;48.0
2822;OK;14257.6;14257.6;14806.52;14806.52;0.0;0.0;0.0;;17.0;48.0
2823;OK por arredondamento;24408.6;24408.6;25348.57;25348.33;0.0;0.24;0.24;;17.0;48.0
2824;OK por arredondamento;25401.5;25401.5;26379.33;26379.46;0.0;-0.13;0.13;;17.0;48.0
2825;OK por arredondamento;24214.8;24214.8;25147.31;25147.07;0.0;0.24;0.24;;17.0;49.0
2826;OK;13631.4;13631.4;14156.21;14156.21;0.0;0.0;0.0;;17.0;49.0
2827;OK;14177.0;14177.0;14722.81;14722.81;0.0;0.0;0.0;;17.0;49.0
2828;OK por arredondamento;4120.6;4120.6;4279.43;4279.24;0.0;0.19;0.19;;17.0;49.0
2830;OK;16836.8;16836.8;17485.02;17485.02;0.0;0.0;0.0;;17.0;49.0
2833;Divergente;6307.2;6307.2;6190.4;6550.03;0.0;-359.63;359.63;;17.0;49.0
2834;OK;19430.4;19430.4;20178.47;20178.47;0.0;0.0;0.0;;17.0;49.0
2835;OK;11280.0;11280.0;11714.28;11714.28;0.0;0.0;0.0;;17.0;49.0
2836;OK;11736.0;11736.0;12187.84;12187.84;0.0;0.0;0.0;;17.0;49.0
2837;OK;11510.4;11510.4;11953.55;11953.55;0.0;0.0;0.0;;17.0;49.0
2838;OK por arredondamento;13114.85;13114.85;13619.65;13619.77;0.0;-0.12;0.12;;17.0;49.0
2839;OK por arredondamento;12300.8;12300.8;12774.18;12774.38;0.0;-0.2;0.2;;17.0;49.0
2840;OK;13767.8;13767.8;14297.86;14297.86;0.0;0.0;0.0;;17.0;49.0
2841;OK;9273.6;9273.6;9630.63;9630.63;0.0;0.0;0.0;;17.0;49.0
2842;OK por arredondamento;16143.5;16143.5;16765.12;16765.02;0.0;0.1;0.1;;17.0;49.0
2843;OK;11851.2;11851.2;12307.47;12307.47;0.0;0.0;0.0;;17.0;49.0
2845;OK;9252.0;9252.0;9608.2;9608.2;0.0;0.0;0.0;;17.0;49.0
2846;OK por arredondamento;10105.2;10105.2;10494.49;10494.25;0.0;0.24;0.24;;17.0;49.0
2847;OK;12734.8;12734.8;13225.09;13225.09;0.0;0.0;0.0;;17.0;49.0
2848;Divergente;6777.75;6777.75;6680.93;7038.69;0.0;-357.76;357.76;;17.0;49.0
2849;OK;22659.6;22659.6;23531.99;23531.99;0.0;0.0;0.0;;17.0;50.0
2850;Divergente;1090.43;1090.43;1019.32;1090.43;0.0;-71.11;71.11;;17.0;50.0
2851;OK por arredondamento;10533.6;10533.6;10939.39;10939.14;0.0;0.25;0.25;;17.0;50.0
2852;OK por arredondamento;19061.0;19061.0;19795.04;19794.85;0.0;0.19;0.19;;17.0;50.0
2853;OK por arredondamento;4704.96;4704.96;4886.26;4886.1;0.0;0.16;0.16;;17.0;50.0
2854;OK por arredondamento;10325.7;10325.7;10723.49;10723.24;0.0;0.25;0.25;;17.0;50.0
2855;OK;14164.6;14164.6;14709.94;14709.94;0.0;0.0;0.0;;17.0;50.0
2856;OK por arredondamento;5417.2;5417.2;5625.95;5625.76;0.0;0.19;0.19;;17.0;50.0
2857;Divergente;3657.6;3657.6;3429.0;3798.42;0.0;-369.42;369.42;;17.0;50.0
2858;OK por arredondamento;12373.2;12373.2;12849.67;12849.57;0.0;0.1;0.1;;17.0;50.0
2859;Divergente;10912.5;10912.5;10767.0;11332.63;0.0;-565.63;565.63;;17.0;50.0
2860;Divergente;9364.0;9364.0;9246.95;9724.51;0.0;-477.56;477.56;;17.0;50.0
2861;OK por arredondamento;10262.7;10262.7;10658.06;10657.81;0.0;0.25;0.25;;17.0;50.0
2862;Divergente;6498.9;6498.9;6378.55;6749.11;0.0;-370.56;370.56;;17.0;50.0
2863;OK por arredondamento;15376.0;15376.0;15968.22;15967.98;0.0;0.24;0.24;;17.0;50.0
2864;OK por arredondamento;23898.6;23898.6;24818.93;24818.7;0.0;0.23;0.23;;17.0;50.0
2865;OK por arredondamento;23888.4;23888.4;24808.34;24808.1;0.0;0.24;0.24;;17.0;50.0
2866;OK por arredondamento;23674.2;23674.2;24585.89;24585.66;0.0;0.23;0.23;;17.0;50.0
2867;OK por arredondamento;18548.4;18548.4;19262.28;19262.51;0.0;-0.23;0.23;;17.0;50.0
2868;OK por arredondamento;18322.2;18322.2;19027.37;19027.6;0.0;-0.23;0.23;;17.0;50.0
2869;OK por arredondamento;14731.2;14731.2;15298.59;15298.35;0.0;0.24;0.24;;17.0;51.0
2870;OK por arredondamento;14650.6;14650.6;15214.88;15214.65;0.0;0.23;0.23;;17.0;51.0
2871;OK por arredondamento;15346.8;15346.8;15937.77;15937.65;0.0;0.12;0.12;;17.0;51.0
2872;OK por arredondamento;15624.0;15624.0;16225.78;16225.52;0.0;0.26;0.26;;17.0;51.0
2873;Divergente;15673.6;15673.6;16277.29;15673.6;0.0;603.69;603.69;;17.0;51.0
2874;OK por arredondamento;15779.0;15779.0;16386.75;16386.49;0.0;0.26;0.26;;17.0;51.0
2875;OK por arredondamento;15952.6;15952.6;16567.03;16566.78;0.0;0.25;0.25;;17.0;51.0
2876;OK por arredondamento;15568.2;15568.2;16167.83;16167.58;0.0;0.25;0.25;;17.0;51.0
2877;OK;20957.2;20957.2;21764.05;21764.05;0.0;0.0;0.0;;17.0;51.0
2879;Divergente;25090.2;22079.38;21897.59;22929.43;3010.82;-1031.84;3010.82;;17.0;51.0
2880;Divergente;2914.8;2914.8;2793.35;3027.02;0.0;-233.67;233.67;;17.0;51.0
2881;OK;1212.22;1212.22;1258.89;1258.89;0.0;0.0;0.0;;17.0;53.0
2883;OK;1194.18;1194.18;1240.15;1240.15;0.0;0.0;0.0;;17.0;53.0
2884;OK;9000.0;9000.0;9346.5;9346.5;0.0;0.0;0.0;;17.0;51.0
2885;OK por arredondamento;11817.5;11817.5;12272.71;12272.47;0.0;0.24;0.24;;17.0;51.0
2886;OK;12781.6;12781.6;13273.69;13273.69;0.0;0.0;0.0;;18.0;51.0
2887;OK;23366.4;23366.4;24266.01;24266.01;0.0;0.0;0.0;;18.0;51.0
2888;Divergente;16502.16;16502.16;16972.57;17137.49;0.0;-164.92;164.92;;18.0;51.0
2889;OK;12792.0;12792.0;13284.49;13284.49;0.0;0.0;0.0;;18.0;51.0
2890;OK por arredondamento;12922.0;12922.0;13419.31;13419.5;0.0;-0.19;0.19;;18.0;51.0
2892;OK por arredondamento;13183.75;13183.75;13691.2;13691.32;0.0;-0.12;0.12;;18.0;51.0
2893;OK;12755.6;12755.6;13246.69;13246.69;0.0;0.0;0.0;;18.0;51.0
2894;OK;17108.8;17108.8;17767.49;17767.49;0.0;0.0;0.0;;18.0;52.0
2895;OK;12721.8;12721.8;13211.59;13211.59;0.0;0.0;0.0;;18.0;52.0
2896;Divergente;1348.8;1348.8;1348.8;1400.73;0.0;-51.93;51.93;;18.0;52.0
2897;Divergente;16919.76;16919.76;17402.07;17571.17;0.0;-169.1;169.1;;18.0;52.0
2898;OK por arredondamento;15295.4;15295.4;15884.52;15884.27;0.0;0.25;0.25;;18.0;52.0
2899;OK;8956.8;8956.8;9301.64;9301.64;0.0;0.0;0.0;;18.0;52.0
2900;OK por arredondamento;2805.0;2805.0;2912.95;2912.99;0.0;-0.04;0.04;;18.0;52.0
2901;OK;12797.2;12797.2;13289.89;13289.89;0.0;0.0;0.0;;18.0;52.0
2902;OK por arredondamento;16383.25;16383.25;17013.88;17014.01;0.0;-0.13;0.13;;18.0;52.0
2903;Divergente;16182.0;16182.0;16643.28;16805.01;0.0;-161.73;161.73;;18.0;52.0
2904;OK por arredondamento;24558.8;24558.8;25504.56;25504.31;0.0;0.25;0.25;;18.0;52.0
2905;Divergente;16387.32;16387.32;16854.45;17018.23;0.0;-163.78;163.78;;18.0;52.0
2906;OK por arredondamento;9868.6;9868.6;10248.45;10248.54;0.0;-0.09;0.09;;18.0;52.0
2907;OK por arredondamento;12762.75;12762.75;13254.02;13254.12;0.0;-0.1;0.1;;18.0;52.0
2908;OK por arredondamento;13554.75;13554.75;14076.48;14076.61;0.0;-0.13;0.13;;18.0;52.0
2909;Divergente;16394.28;16394.28;16861.61;17025.46;0.0;-163.85;163.85;;18.0;52.0
2910;OK por arredondamento;16350.75;16350.75;16980.13;16980.25;0.0;-0.12;0.12;;18.0;52.0
2911;OK por arredondamento;8337.0;8337.0;8658.17;8657.97;0.0;0.2;0.2;;18.0;52.0
2912;OK;8776.8;8776.8;9114.71;9114.71;0.0;0.0;0.0;;18.0;52.0
2913;OK por arredondamento;15531.0;15531.0;16129.19;16128.94;0.0;0.25;0.25;;18.0;52.0
2914;OK por arredondamento;10611.3;10611.3;11020.09;11019.84;0.0;0.25;0.25;;18.0;53.0
2915;OK por arredondamento;7979.4;7979.4;8286.49;8286.61;0.0;-0.12;0.12;;18.0;53.0
2916;OK por arredondamento;14799.4;14799.4;15369.42;15369.18;0.0;0.24;0.24;;18.0;53.0
2917;OK por arredondamento;5342.7;5342.7;5548.31;5548.39;0.0;-0.08;0.08;;18.0;53.0
2918;OK;9554.4;9554.4;9922.24;9922.24;0.0;0.0;0.0;;18.0;53.0
2919;OK por arredondamento;12982.35;12982.35;13482.05;13482.17;0.0;-0.12;0.12;;18.0;53.0
2920;OK por arredondamento;12406.2;12406.2;12884.04;12883.84;0.0;0.2;0.2;;18.0;53.0
2921;OK por arredondamento;10483.2;10483.2;10887.05;10886.8;0.0;0.25;0.25;;18.0;53.0
2922;OK por arredondamento;10644.9;10644.9;11054.98;11054.73;0.0;0.25;0.25;;18.0;53.0
2923;OK por arredondamento;10344.6;10344.6;10743.11;10742.87;0.0;0.24;0.24;;18.0;53.0
2924;OK por arredondamento;23735.4;23735.4;24649.45;24649.21;0.0;0.24;0.24;;18.0;53.0
2925;OK por arredondamento;12807.68;12807.68;13300.78;13300.77;0.0;0.01;0.01;;18.0;53.0
2926;Divergente;3979.02;3979.02;3883.14;4132.21;0.0;-249.07;249.07;;18.0;53.0
2927;Divergente;6517.0;6517.0;6423.9;6767.9;0.0;-344.0;344.0;;18.0;53.0
2928;OK por arredondamento;23908.8;23908.8;24829.52;24829.29;0.0;0.23;0.23;;18.0;53.0
2929;OK por arredondamento;7883.4;7883.4;8187.1;8186.91;0.0;0.19;0.19;;18.0;53.0
2930;OK por arredondamento;10668.0;10668.0;11078.97;11078.72;0.0;0.25;0.25;;18.0;53.0
2931;Divergente;9554.0;9554.0;9434.58;9921.83;0.0;-487.25;487.25;;18.0;53.0
2932;Divergente;6415.2;6415.2;6296.4;6662.18;0.0;-365.78;365.78;;18.0;54.0
2933;Divergente;7436.0;7436.0;7343.05;7722.29;0.0;-379.24;379.24;;18.0;54.0
2934;OK;21942.8;21942.8;22787.6;22787.6;0.0;0.0;0.0;;18.0;54.0
2935;OK por arredondamento;23837.4;23837.4;24755.37;24755.14;0.0;0.23;0.23;;18.0;54.0
2936;OK por arredondamento;14024.3;14024.3;14564.35;14564.24;0.0;0.11;0.11;;18.0;54.0
2937;Divergente;6447.6;6447.6;6328.2;6695.83;0.0;-367.63;367.63;;18.0;54.0
2938;Divergente;16279.44;16279.44;16743.5;16906.2;0.0;-162.7;162.7;;18.0;54.0
2939;OK por arredondamento;23878.2;23878.2;24797.74;24797.51;0.0;0.23;0.23;;18.0;54.0
2940;OK por arredondamento;24031.2;24031.2;24956.64;24956.4;0.0;0.24;0.24;;18.0;54.0
2941;Divergente;16296.84;16296.84;16761.39;16924.27;0.0;-162.88;162.88;;18.0;54.0
2942;Divergente;16456.92;16456.92;16926.04;17090.51;0.0;-164.47;164.47;;18.0;54.0
2943;Divergente;14278.0;14278.0;14827.82;18294.77;0.0;-3466.95;3466.95;;18.0;54.0
2944;Faltante no A;;14744.0;;0.0;-14744.0;0.0;14744.0;;;54.0
2945;OK por arredondamento;14419.6;14419.6;14974.88;14974.76;0.0;0.12;0.12;;18.0;54.0
2946;OK por arredondamento;14337.0;14337.0;14889.1;14888.97;0.0;0.13;0.13;;18.0;54.0
2947;OK por arredondamento;13833.0;13833.0;14365.81;14365.57;0.0;0.24;0.24;;19.0;54.0
2948;OK;14685.4;14685.4;15250.79;15250.79;0.0;0.0;0.0;;19.0;54.0
2950;Divergente;7102.0;7102.0;7013.23;7375.43;0.0;-362.2;362.2;;19.0;54.0
2951;OK por arredondamento;24265.8;24265.8;25200.27;25200.03;0.0;0.24;0.24;;19.0;54.0
2952;OK por arredondamento;24316.8;24316.8;25253.24;25253.0;0.0;0.24;0.24;;19.0;54.0
2953;OK por arredondamento;24265.8;24265.8;25200.27;25200.03;0.0;0.24;0.24;;19.0;55.0
2954;OK por arredondamento;23817.0;23817.0;24734.19;24733.95;0.0;0.24;0.24;;19.0;55.0
2955;OK por arredondamento;24143.4;24143.4;25073.16;25072.92;0.0;0.24;0.24;;19.0;55.0
2956;OK por arredondamento;14799.4;14799.4;15369.42;15369.18;0.0;0.24;0.24;;19.0;55.0
2957;OK por arredondamento;7979.4;7979.4;8286.49;8286.61;0.0;-0.12;0.12;;19.0;55.0
2958;OK por arredondamento;5342.7;5342.7;5548.31;5548.39;0.0;-0.08;0.08;;19.0;55.0
